vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title,overview_vader_pos,overview_vader_neg,overview_vader_neu,overview_vader_compound,tagline_vader_pos,tagline_vader_neg,tagline_vader_neu,tagline_vader_compound,overview_word_count,tagline_word_count
6.3,50000000,189859560,30.397496,127.0,513,139859560,3.7971912,17.72753358339242,19.061795204185188,3.4467281445114586,251,7.5,7.5,7.52,1995.0,10.0,1990.0,0,0,1,3,3,1,Outbreak,0.021,0.128,0.851,-0.7579,0.173,0.169,0.658,0.0258,47,18
6.8,50000000,222809600,83.295796,106.0,2268,172809600,4.456192,17.72753358339242,19.221828157548558,4.434331994250642,429,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Non-Stop,0.0,0.1,0.9,-0.8462,0.0,0.0,1.0,0.0,75,6
5.5,50000000,106303988,23.935053,98.0,509,56303988,2.12607976,17.72753358339242,18.48181336847828,3.2162745645221955,220,7.5,7.5,7.52,2009.0,12.0,2000.0,1,0,1,3,0,1,Race to Witch Mountain,0.049,0.082,0.869,-0.3291,0.0,0.0,1.0,0.0,38,4
7.7,54000000,132511035,84.630969,132.0,4442,78511035,2.4539080555555555,17.804494623047066,18.70217649048812,4.450047005101599,314,7.7,7.7,7.7,2005.0,7.0,2000.0,0,0,1,3,3,1,V for Vendetta,0.139,0.159,0.702,-0.1027,0.0,0.0,1.0,0.0,56,15
6.0,50000000,88323487,16.251204,115.0,692,38323487,1.76646974,17.72753358339242,18.296516632466865,2.847881938143114,384,7.5,7.5,7.52,2003.0,6.0,2000.0,1,1,1,3,2,1,Shanghai Knights,0.094,0.156,0.751,-0.7615,0.0,0.0,1.0,0.0,74,6
6.2,50000000,69834815,9.894346,86.0,106,19834815,1.3966963,17.72753358339242,18.06164323993655,2.388243939059292,191,7.5,7.5,7.52,2006.0,10.0,2000.0,1,0,1,3,3,1,Curious George,0.268,0.0,0.732,0.875,0.338,0.0,0.662,0.6239,34,9
5.1,50000000,66002004,12.050755,101.0,542,16002004,1.32004008,17.72753358339242,18.005195678317154,2.568845986501332,177,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Herbie Fully Loaded,0.038,0.0,0.962,0.0772,0.0,0.0,1.0,0.0,34,3
6.0,50000000,100020092,11.596207,113.0,220,50020092,2.00040184,17.72753358339242,18.420881653768635,2.533395736892249,207,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Don't Say a Word,0.0,0.382,0.618,-0.946,0.0,0.0,1.0,0.0,34,3
5.7,50000000,224803475,53.02787,88.0,3239,174803475,4.4960695,17.72753358339242,19.23073713849772,3.989500024535854,255,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Hansel & Gretel: Witch Hunters,0.054,0.096,0.85,-0.4404,0.0,0.0,1.0,0.0,41,4
6.3,50000000,119137784,14.382253,124.0,276,69137784,2.38275568,17.72753358339242,18.59579123841905,2.733214442295724,267,7.5,7.5,7.52,2002.0,10.0,2000.0,1,0,1,3,3,1,Unfaithful,0.072,0.14,0.788,-0.5267,0.0,0.0,1.0,0.0,44,9
5.9,50000000,144492830,43.450266,109.0,1567,94492830,2.8898566,17.72753358339242,18.788740451829277,3.794370946193976,553,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,I Am Number Four,0.143,0.093,0.764,0.3814,0.322,0.0,0.678,0.4215,96,10
6.3,50000000,94000000,16.871194,128.0,451,44000000,1.88,17.72753358339242,18.358805350872576,2.883190142831812,451,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Syriana,0.095,0.169,0.736,-0.7876,0.0,0.0,1.0,0.0,66,3
7.0,50000000,69411370,42.526529,144.0,938,19411370,1.3882274,17.72753358339242,18.055561259317784,3.7733706142733063,138,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,13 Hours: The Secret Soldiers of Benghazi,0.065,0.371,0.565,-0.9081,0.175,0.169,0.656,0.0258,26,14
7.3,50000000,97437106,34.890999,95.0,755,47437106,1.94874212,17.72753358339242,18.39471767141942,3.5804865398236743,272,7.5,7.5,7.52,2014.0,1.0,2010.0,1,0,0,3,0,1,The Book of Life,0.242,0.083,0.675,0.8805,0.0,0.0,1.0,0.0,45,0
5.6,45000000,82800000,18.186026,105.0,267,37800000,1.84,17.622173069956816,18.231938631432783,2.9541822015496377,230,7.5,7.5,7.52,2006.0,10.0,2000.0,1,0,1,3,3,1,Firewall,0.119,0.108,0.773,-0.128,0.191,0.187,0.622,0.0183,36,11
6.4,50000000,50068310,13.576765,121.0,223,68310,1.0013662,17.72753358339242,17.72889885096305,2.6794288226749674,318,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Absolute Power,0.095,0.162,0.743,-0.765,0.0,0.0,1.0,0.0,57,2
6.0,50000000,48169156,19.434672,125.0,395,-1830844,0.96338312,17.72753358339242,17.690229477934274,3.017233065994348,125,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,G.I. Jane,0.135,0.148,0.717,-0.0772,0.0,0.452,0.548,-0.5106,19,5
7.5,50000000,109423648,62.925175,129.0,1506,59423648,2.18847296,17.72753358339242,18.510737594609065,4.157713258756608,388,7.5875,7.5,7.25,1997.0,12.0,1990.0,0,0,1,3,0,1,The Game,0.118,0.075,0.807,0.4767,0.0,0.0,1.0,0.0,63,10
6.3,50000000,97607453,32.927994,125.0,1067,47607453,1.95214906,17.72753358339242,18.396464421417875,3.52424045532719,746,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Silent Hill,0.058,0.182,0.76,-0.9217,0.0,0.0,1.0,0.0,126,4
6.1,0,0,14.837288,118.0,203,0,0.0,0.0,0.0,2.7623671596065997,443,7.5,7.5,7.52,2000.0,7.0,2000.0,1,1,1,0,2,1,The Replacements,0.051,0.09,0.859,-0.5122,0.0,0.0,1.0,0.0,78,9
6.1,50000000,234989584,39.920035,113.0,1611,184989584,4.69979168,17.72753358339242,19.275051751977376,3.711619796410528,656,7.5,7.5,7.52,2012.0,4.0,2010.0,1,0,1,3,1,1,American Reunion,0.142,0.015,0.844,0.9442,0.649,0.0,0.351,0.8126,114,6
6.8,50000000,44547681,28.725621,140.0,582,-5452319,0.89095362,17.72753358339242,17.612070679102047,3.392009333864088,412,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Negotiator,0.034,0.184,0.781,-0.9062,0.167,0.0,0.833,0.296,64,12
5.8,50000000,160602194,20.566554,89.0,817,110602194,3.21204388,17.72753358339242,18.894441026880425,3.071143688713817,306,7.5,7.5,7.52,2014.0,6.0,2010.0,1,1,1,3,2,1,Into the Storm,0.029,0.098,0.872,-0.4767,0.0,0.0,1.0,0.0,56,3
5.5,50000000,119208989,20.333953,104.0,434,69208989,2.38417978,17.72753358339242,18.596388729214706,3.06029984114471,280,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,1,Beverly Hills Cop III,0.09,0.073,0.836,0.0,0.0,0.0,1.0,0.0,52,0
6.2,50000000,41482207,33.98637,106.0,652,-8517793,0.82964414,17.72753358339242,17.540775170381426,3.554958557070987,379,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Gremlins 2: The New Batch,0.11,0.209,0.681,-0.8943,0.0,0.0,1.0,0.0,61,4
7.2,50000000,83719388,42.472324,141.0,1417,33719388,1.67438776,17.72753358339242,18.2429811573788,3.77212450572946,154,7.5,7.5,7.52,2014.0,8.0,2010.0,1,1,1,3,2,1,The Judge,0.112,0.268,0.619,-0.6486,0.615,0.0,0.385,0.4939,25,3
5.8,50000000,0,15.931084,124.0,255,-50000000,0.0,17.72753358339242,0.0,2.8291512224473543,275,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Peacemaker,0.097,0.147,0.755,-0.4215,0.0,0.0,1.0,0.0,47,7
6.1,45000000,129394835,29.880122,94.0,1267,84394835,2.875440777777778,17.622173069956816,18.67837903197046,3.430112675925973,337,7.5,7.5,7.52,2004.0,10.0,2000.0,1,0,1,3,3,1,Resident Evil: Apocalypse,0.051,0.164,0.785,-0.7485,0.0,0.494,0.506,-0.5994,56,5
6.1,50000000,40203020,28.803802,108.0,750,-9796980,0.8040604,17.72753358339242,17.509452700019416,3.394635969265844,221,7.5,7.5,7.52,2004.0,10.0,2000.0,1,0,1,3,3,1,Bridget Jones: The Edge of Reason,0.0,0.2,0.8,-0.8176,0.0,0.0,1.0,0.0,37,5
6.1,50000000,55495563,14.993459,105.0,298,5495563,1.10991126,17.72753358339242,17.831813647594327,2.7721798261531694,273,7.5,7.5,7.52,2003.0,3.0,2000.0,1,0,1,3,1,1,Out of Time,0.176,0.087,0.736,0.6369,0.0,0.0,1.0,0.0,49,4
4.5,50000000,49000000,9.114168,102.0,104,-1000000,0.98,17.72753358339242,17.707330876483063,2.3139372131585545,269,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,On Deadly Ground,0.0,0.051,0.949,-0.3875,0.411,0.113,0.476,0.7845,50,15
4.4,50000000,69425966,12.31101,92.0,269,19425966,1.38851932,17.72753358339242,18.05577151976017,2.588591512322957,320,7.5,7.5,7.52,2005.0,10.0,2000.0,1,0,1,3,3,1,The Adventures of Sharkboy and Lavagirl,0.133,0.041,0.825,0.8047,0.706,0.0,0.294,0.802,59,5
6.3,40000000,144056873,41.362082,119.0,1233,104056873,3.601421825,17.50439003707821,18.785718737898097,3.74625366966702,218,7.5,7.5,7.52,2000.0,11.0,2000.0,1,0,1,2,3,1,The Beach,0.228,0.04,0.732,0.8591,0.0,0.0,1.0,0.0,37,7
5.9,50000000,49718611,13.298205,119.0,189,-281389,0.99437222,17.72753358339242,17.72188990788566,2.6601340049114808,248,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Raising Helen,0.248,0.0,0.752,0.9305,0.0,0.0,1.0,0.0,42,7
6.2,40000000,60462347,19.085403,99.0,371,20462347,1.511558675,17.50439003707821,17.917531382155286,2.99999333233487,390,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Ninja Assassin,0.105,0.137,0.758,-0.3919,0.387,0.141,0.472,0.5638,68,10
6.3,50000000,0,9.622345,137.0,88,-50000000,0.0,17.72753358339242,0.0,2.3629598012317423,215,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,For Love of the Game,0.303,0.0,0.697,0.9477,0.209,0.0,0.791,0.5719,43,15
4.4,50000000,113309743,11.106006,115.0,205,63309743,2.26619486,17.72753358339242,18.54563572406552,2.4937016930913782,411,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Striptease,0.1,0.102,0.798,-0.4939,0.0,0.321,0.679,-0.4164,73,10
5.0,50000000,83761844,12.25622,87.0,149,33761844,1.67523688,17.72753358339242,18.24348815150459,2.584466876244844,195,7.5,7.5,7.52,2010.0,4.0,2010.0,1,0,1,3,1,1,Marmaduke,0.198,0.0,0.802,0.7845,0.0,0.0,1.0,0.0,30,2
5.8,50000000,105197635,13.365715,129.0,510,55197635,2.1039527,17.72753358339242,18.471351386532508,2.664844464948237,166,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Hereafter,0.045,0.125,0.831,-0.5423,0.0,0.438,0.562,-0.5994,28,6
6.0,50000000,56714147,16.167093,120.0,268,6714147,1.13428294,17.72753358339242,17.853534261381615,2.842994353644655,234,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Murder by Numbers,0.091,0.215,0.694,-0.7351,0.0,0.0,1.0,0.0,32,8
6.0,50000000,30303072,23.073933,132.0,387,-19696928,0.60606144,17.72753358339242,17.22675968447894,3.181129636868184,422,7.5,7.5,7.52,1995.0,6.0,1990.0,0,1,1,3,2,1,Assassins,0.036,0.239,0.725,-0.9625,0.0,0.196,0.804,-0.5994,76,17
6.0,50000000,82169884,6.567065,121.0,654,32169884,1.64339768,17.72753358339242,18.22429943036885,2.0238052776054505,318,7.5,7.5,7.52,2007.0,6.0,2000.0,1,1,1,3,2,1,Hannibal Rising,0.0,0.216,0.784,-0.9349,0.0,0.531,0.469,-0.5267,51,4
5.9,50000000,58900031,6.22577,95.0,75,8900031,1.17800062,17.72753358339242,17.891352191915384,1.977653802714312,97,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,1,The Story of Us,0.0,0.076,0.924,-0.1027,0.0,0.0,1.0,0.0,18,0
6.0,44000000,63327201,42.933027,125.0,1817,19327201,1.439254568181818,17.599700214609808,17.963825526243895,3.7826663606901,239,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Host,0.07,0.0,0.93,0.5106,0.0,0.0,1.0,0.0,45,6
6.2,50000000,42792561,19.226763,98.0,286,-7207439,0.85585122,17.72753358339242,17.571874860402925,3.007006628490399,157,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Basic,0.0,0.111,0.889,-0.4588,0.0,0.573,0.427,-0.6573,25,6
6.1,50000000,26199517,10.089065,110.0,206,-23800483,0.52399034,17.72753358339242,17.081251571615535,2.405959487618612,160,7.5,7.5,7.52,2002.0,4.0,2000.0,1,0,1,3,1,1,Blood Work,0.125,0.128,0.746,-0.0258,0.0,0.381,0.619,-0.6486,27,8
6.0,50000000,60161391,13.391833,118.0,368,10161391,1.20322782,17.72753358339242,17.912541375636046,2.666660892912204,378,7.5,7.5,7.52,2009.0,3.0,2000.0,1,0,1,3,1,1,The International,0.149,0.081,0.769,0.5563,0.0,0.468,0.532,-0.6597,58,6
5.6,50000000,42277365,21.637234,97.0,373,-7722635,0.8455473,17.72753358339242,17.55976241806633,3.119596072726359,371,7.5,7.5,7.52,1996.0,9.0,1990.0,0,0,1,3,3,1,Escape from L.A.,0.041,0.189,0.77,-0.8885,0.0,0.0,1.0,0.0,66,3
7.6,70000000,23159305,61.245957,86.0,1436,-46840695,0.3308472142857143,18.064005814299342,16.95790724476241,4.131093585444453,205,7.5,7.6,7.566666666666666,1999.0,6.0,1990.0,0,1,1,3,2,1,The Iron Giant,0.0,0.153,0.847,-0.6808,0.0,0.0,1.0,0.0,33,5
7.1,50000000,34808403,25.237969,119.0,775,-15191597,0.69616806,17.72753358339242,17.365369409842533,3.267207560165649,342,7.5,7.5,7.52,2004.0,10.0,2000.0,1,0,1,3,3,1,The Life Aquatic with Steve Zissou,0.107,0.13,0.762,-0.3818,0.0,0.176,0.824,-0.128,58,8
6.6,50000000,25035950,21.589393,139.0,428,-24964050,0.500719,17.72753358339242,17.035823389843156,3.117480459822308,497,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Free State of Jones,0.038,0.157,0.805,-0.886,0.382,0.0,0.618,0.4754,85,6
7.3,50000000,38955598,22.442241,130.0,480,-11044402,0.77911196,17.72753358339242,17.4779330683456,3.154539565940916,100,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Life of David Gale,0.0,0.493,0.507,-0.9274,0.366,0.261,0.373,0.1027,18,8
5.4,40000000,0,6.004422,100.0,120,-40000000,0.0,17.50439003707821,0.0,1.946541663893549,280,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Man of the House,0.117,0.132,0.751,-0.4404,0.126,0.0,0.874,0.0772,50,10
6.3,50000000,71561644,74.64653,114.0,1148,21561644,1.43123288,17.72753358339242,18.08606980404321,4.326071570048174,535,7.5,7.5,7.52,2015.0,11.0,2010.0,1,0,1,3,3,1,Run All Night,0.103,0.136,0.761,-0.7058,0.494,0.0,0.506,0.4449,99,4
7.2,51500000,55112356,35.481169,100.0,848,3612356,1.0701428349514563,17.75709238505144,17.82488451395229,3.596796209648842,178,7.2,7.2,7.336363636363637,2005.0,7.0,2000.0,0,0,1,3,3,1,Eastern Promises,0.0,0.223,0.777,-0.8625,0.0,0.474,0.526,-0.5574,32,5
5.8,50000000,44434439,14.723467,110.0,458,-5565561,0.88868878,17.72753358339242,17.609525402397228,2.755154309757921,318,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Into the Blue,0.121,0.079,0.8,0.1628,0.423,0.0,0.577,0.296,55,4
6.2,60000000,66976317,21.084542,148.0,367,6976317,1.11627195,17.909855136853043,18.01984965218601,3.094877906775948,356,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,0,The Messenger: The Story of Joan of Arc,0.134,0.176,0.69,-0.4939,0.0,0.0,1.0,0.0,59,0
5.2,49900000,26121638,21.408222,102.0,501,-23778362,0.5234797194388777,17.725531580761828,17.07827460925533,3.10942794508474,141,7.5,7.5,7.52,2011.0,8.0,2010.0,1,1,1,3,2,1,Your Highness,0.21,0.169,0.621,0.3384,0.0,0.0,1.0,0.0,25,4
5.8,50000000,38502340,19.267479,84.0,391,-11497660,0.7700468,17.72753358339242,17.46622960260426,3.0090175817375826,421,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Dream House,0.057,0.17,0.774,-0.8957,0.0,0.0,1.0,0.0,73,14
5.9,50000000,10541523,3.314004,114.0,81,-39458477,0.21083046,17.72753358339242,16.17083268265543,1.4618664751802577,147,7.5,7.5,7.52,1997.0,7.0,1990.0,0,1,1,3,2,1,Mad City,0.0,0.175,0.825,-0.6705,0.0,0.167,0.833,-0.34,28,13
5.8,50000000,16671505,21.312186,99.0,274,-33328495,0.3334301,17.72753358339242,16.629211592578002,3.1051329866117032,558,7.5,7.5,7.52,1994.0,1.0,1990.0,0,0,1,3,0,1,Baby's Day Out,0.128,0.073,0.799,0.6119,0.59,0.215,0.195,0.428,96,6
5.5,50000000,10382407,7.44268,135.0,108,-39617593,0.20764814,17.72753358339242,16.155623393383497,2.133299793749148,353,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Scarlet Letter,0.045,0.089,0.865,-0.4588,0.236,0.405,0.36,-0.6335,62,17
6.5,22000000,24188922,12.54949,108.0,235,2188922,1.0994964545454546,16.906553056777135,17.00140535906508,2.6063489082409848,448,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,Fair Game,0.039,0.079,0.882,-0.296,0.0,0.0,1.0,0.0,74,3
6.0,50000000,22944502,18.394571,127.0,444,-27055498,0.45889004,17.72753358339242,16.948588945083998,2.964993181544438,108,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Domino,0.0,0.0,1.0,0.0,0.0,0.438,0.562,-0.5994,20,6
5.2,50000000,9851610,8.189406,95.0,44,-40148390,0.1970322,17.72753358339242,16.10314555307438,2.218051298805293,309,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Jade,0.091,0.09,0.819,0.0258,0.0,0.0,1.0,0.0,57,5
5.6,50000000,40828540,27.631262,95.0,760,-9171460,0.8165708,17.72753358339242,17.52489192912803,3.3544991977752896,345,7.5,7.5,7.52,2009.0,3.0,2000.0,1,0,1,3,1,1,Gamer,0.094,0.107,0.799,-0.1779,0.155,0.132,0.713,0.0936,48,13
5.6,60000000,60052138,40.721373,124.0,984,52138,1.0008689666666666,17.909855136853043,17.910723726172282,3.731013539466413,245,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Beautiful Creatures,0.111,0.159,0.729,-0.5423,0.0,0.0,1.0,0.0,42,6
5.9,55000000,0,11.329727,109.0,132,-55000000,0.0,17.822843761378564,0.0,2.512013175811913,443,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Death to Smoochy,0.141,0.146,0.713,-0.1027,0.333,0.0,0.667,0.3612,71,6
4.7,50000000,55969000,37.253774,100.0,797,5969000,1.11938,17.72753358339242,17.840308541860654,3.644242222071976,106,7.5,7.5,7.52,2016.0,6.0,2010.0,1,1,1,3,2,1,Zoolander 2,0.0,0.0,1.0,0.0,0.0,0.423,0.577,-0.296,18,4
5.0,50000000,6808550,6.397388,88.0,76,-43191450,0.136171,17.72753358339242,15.733689880155415,2.0011269649275283,137,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Big Bounce,0.148,0.0,0.852,0.5106,0.398,0.0,0.602,0.5106,20,6
5.4,60000000,0,2.275331,105.0,37,-60000000,0.0,17.909855136853043,0.0,1.1864189326824082,675,7.5,7.5,7.52,2000.0,3.0,2000.0,1,0,1,3,1,1,What Planet Are You From?,0.051,0.054,0.895,0.1459,0.134,0.113,0.753,0.128,117,20
5.3,50000000,28931401,30.387148,105.0,600,-21068599,0.57862802,17.72753358339242,17.18043813758244,3.446398509765303,443,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Drive Angry,0.068,0.254,0.678,-0.959,0.0,0.535,0.465,-0.6808,75,5
3.9,50000000,12764201,8.139676,97.0,112,-37235799,0.25528402,17.72753358339242,16.362155092014994,2.2126249362600623,219,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Street Fighter: The Legend of Chun-Li,0.099,0.084,0.817,-0.1027,0.0,0.464,0.536,-0.6369,37,8
5.7,49000000,72700000,21.746245,87.0,437,23700000,1.4836734693877551,17.707330876483063,18.101851956258905,3.124400076828838,120,7.5,7.5,7.52,2001.0,2.0,2000.0,1,0,1,3,0,1,The One,0.105,0.25,0.645,-0.5574,0.0,0.316,0.684,-0.5719,19,9
6.2,49000000,20423389,2.808428,104.0,71,-28576611,0.4168038571428571,17.707330876483063,16.83219137063409,1.337216505571262,377,7.5,7.5,7.52,1990.0,11.0,1990.0,0,0,1,3,3,1,The Adventures of Ford Fairlane,0.018,0.118,0.864,-0.8074,0.0,0.62,0.38,-0.5994,67,5
7.2,50000000,36348784,31.02233,116.0,666,-13651216,0.72697568,17.72753358339242,17.408671336350785,3.466433471941789,554,7.5,7.5,7.52,2009.0,1.0,2000.0,1,0,1,3,0,1,The Boat That Rocked,0.104,0.023,0.873,0.8074,0.0,0.0,1.0,0.0,95,7
6.9,48000000,207515725,25.170217,147.0,562,159515725,4.323244270833333,17.6867115897055,19.150717682715072,3.2646220084450093,552,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Traffic,0.147,0.125,0.727,0.3182,0.342,0.278,0.38,0.128,87,5
7.6,48000000,474171806,80.972475,127.0,3152,426171806,9.878579291666666,17.6867115897055,19.977080276011176,4.406383520182516,263,7.566666666666666,7.6,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Indiana Jones and the Last Crusade,0.0,0.097,0.903,-0.5267,0.0,0.0,1.0,0.0,43,14
6.5,0,68929150,26.38704,130.0,639,68929150,0.0,0.0,18.04858973794281,3.3100699087969616,124,7.5,7.5,7.52,2012.0,6.0,2010.0,1,1,1,0,2,1,Anna Karenina,0.0,0.167,0.833,-0.5267,0.512,0.0,0.488,0.6369,18,5
6.6,49000000,104399548,116.700319,120.0,3062,55399548,2.1306030204081634,17.707330876483063,18.46373591348011,4.768141724542932,385,7.5,7.5,7.52,2015.0,4.0,2010.0,1,0,1,3,1,1,Chappie,0.128,0.0,0.872,0.7783,0.245,0.0,0.755,0.3818,72,9
6.5,73000000,151493655,33.884459,118.0,826,78493655,2.075255547945205,18.10597001281129,18.836054307449476,3.552041429172912,330,7.5,7.5,7.52,1999.0,4.0,1990.0,0,0,1,3,1,1,The Bone Collector,0.072,0.247,0.682,-0.9194,0.0,0.518,0.482,-0.6486,54,5
6.5,48000000,196397415,53.043124,111.0,1267,148397415,4.0916128125,17.6867115897055,19.09565079697528,3.989782320451469,380,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,1,Panic Room,0.05,0.097,0.853,-0.5123,0.0,0.0,1.0,0.0,66,0
6.6,75000000,108000000,34.973086,114.0,692,33000000,1.44,18.13299868483392,18.497641794347757,3.5827710477444485,249,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Three Kings,0.043,0.133,0.824,-0.7003,0.42,0.0,0.58,0.4404,47,5
6.1,50000000,3324330,40.371098,137.0,547,-46675670,0.0664866,17.72753358339242,15.016779008820532,3.7225825210928334,180,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Child 44,0.126,0.175,0.699,-0.4485,0.0,0.35,0.65,-0.6486,32,9
6.0,48000000,85498534,18.60049,112.0,518,37498534,1.7812194583333334,17.6867115897055,18.264009799257263,2.975554565923977,460,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Rat Race,0.176,0.104,0.719,0.8074,0.0,0.299,0.701,-0.4574,83,8
7.1,48000000,50315140,30.920075,120.0,695,2315140,1.0482320833333334,17.6867115897055,17.73381660369087,3.463235122202908,160,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,K-PAX,0.079,0.073,0.848,0.0516,0.0,0.0,1.0,0.0,31,8
6.0,0,0,11.940711,118.0,418,0,0.0,0.0,0.0,2.5603782334674565,385,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Kate & Leopold,0.0,0.044,0.956,-0.2144,0.236,0.0,0.764,0.5719,64,13
5.6,48000000,90383208,19.348007,93.0,512,42383208,1.8829835,17.6867115897055,18.31956906695994,3.012982970974613,326,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Bedazzled,0.038,0.151,0.811,-0.8641,0.129,0.483,0.388,-0.8809,60,14
6.6,58000000,25928721,8.59075,127.0,68,-32071279,0.4470469137931034,17.87595358575207,17.07086186975954,2.2607990923024484,109,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Cotton Club,0.0,0.0,1.0,0.0,0.1,0.257,0.643,-0.7096,18,23
6.9,55000000,70016220,48.801089,122.0,1188,15016220,1.2730221818181815,17.822843761378564,18.064237501740145,3.908036851261397,340,7.1,7.42,7.336363636363637,2007.0,6.0,2000.0,1,1,1,3,2,1,3:10 to Yuma,0.035,0.282,0.683,-0.9612,0.0,0.0,1.0,0.0,58,5
6.1,48000000,325771424,88.844777,109.0,2200,277771424,6.786904666666667,17.6867115897055,19.6017065431034,4.498083481322913,278,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Taken 3,0.056,0.236,0.708,-0.8979,0.0,0.0,1.0,0.0,48,3
6.5,48000000,77745568,16.000178,123.0,333,29745568,1.6196993333333334,17.6867115897055,18.168952117045908,2.833223814589635,351,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Out of Sight,0.111,0.11,0.779,0.0258,0.714,0.0,0.286,0.3612,67,2
5.7,47000000,102825796,19.525659,96.0,594,55825796,2.187782893617021,17.665658180950928,18.448546823084037,3.021675762009425,382,7.5,7.5,7.52,1996.0,10.0,1990.0,0,0,1,3,3,1,The Cable Guy,0.12,0.037,0.843,0.743,0.314,0.21,0.476,0.2732,68,7
5.9,47000000,103738726,7.859226,103.0,251,56738726,2.2072069361702127,17.665658180950928,18.457386055749968,2.1814594018844984,169,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Dick Tracy,0.092,0.086,0.822,0.0516,0.0,0.0,1.0,0.0,27,12
6.6,48000000,124305181,18.102572,113.0,339,76305181,2.5896912708333333,17.6867115897055,18.63825024507294,2.9498229856726463,123,7.5,7.5,7.52,1999.0,6.0,1990.0,0,1,1,3,2,1,The Thomas Crown Affair,0.261,0.09,0.649,0.539,0.0,0.0,1.0,0.0,21,9
