vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title
6.2,150000000,624029371,56.758411,92.0,2961,474029371,4.160195806666667,18.826145858727198,20.25170799573874,4.056268983818342,359,7.5,7.5,7.5200000000000005,2008.0,1.0,2000.0,1,0,1,3,0,1,Hancock
6.9,150000000,585349010,70.867401,101.0,4853,435349010,3.902326733333333,18.826145858727198,20.1877188273011,4.274822768310819,375,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,I Am Legend
6.7,150000000,474968763,53.905592,115.0,3624,324968763,3.16645842,18.826145858727198,19.978759599836632,4.005615201251816,129,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Charlie and the Chocolate Factory
7.5,150000000,623722818,65.677399,111.0,4369,473722818,4.15815212,18.826145858727198,20.251216627327,4.199866049923233,579,7.5,7.5,7.507692307692308,2005.0,7.0,2000.0,0,0,1,3,3,1,Ratatouille
7.5,150000000,374218673,115.040024,140.0,7359,224218673,2.4947911533333333,18.826145858727198,19.740350874353872,4.753935166078414,269,7.942857142857142,7.6,7.5200000000000005,2005.0,10.0,2000.0,1,0,1,3,3,1,Batman Begins
6.2,150000000,603900354,44.141021,89.0,1810,453900354,4.02600236,18.826145858727198,20.218919767123626,3.8097913896537543,301,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Madagascar: Escape 2 Africa
5.9,150000000,413106170,81.781591,105.0,1971,263106170,2.754041133333333,18.826145858727198,19.839215190527025,4.416205705754157,302,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Night at the Museum: Battle of the Smithsonian
6.2,150000000,373062864,5.954334,107.0,4021,223062864,2.48708576,18.826145858727198,19.737257502281004,1.9393650623431131,155,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,X-Men Origins: Wolverine
6.4,150000000,424988211,73.313918,129.0,3096,274988211,2.83325474,18.826145858727198,19.86757199003344,4.308298255850111,171,7.5,7.5,7.5200000000000005,2003.0,5.0,2000.0,1,0,1,3,1,1,The Matrix Revolutions
7.3,150000000,1274219009,165.125366,102.0,5295,1124219009,8.494793393333333,18.826145858727198,20.96559928670034,5.112742720191253,395,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Frozen
6.7,150000000,738599701,70.78591,138.0,3443,588599701,4.923998006666666,18.826145858727198,20.42026665691664,4.27368821724236,902,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Matrix Reloaded
6.8,170000000,644571402,99.499595,112.0,4755,474571402,3.791596482352941,18.951309000896888,20.28409616241487,4.610153697640264,372,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Thor: The Dark World
7.2,150000000,378858340,434.278564,120.0,9427,228858340,2.5257222666666665,18.826145858727198,19.752672922728568,6.075986203146313,581,7.2,7.45,7.45625,2005.0,7.0,2000.0,0,0,1,3,3,1,Mad Max: Fury Road
6.5,150000000,356613439,67.447636,138.0,2129,206613439,2.3774229266666667,18.826145858727198,19.692162951970808,4.2260690149802915,294,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,3,3,1,Angels & Demons
6.6,150000000,449326618,86.493424,115.0,6525,299326618,2.995510786666667,18.826145858727198,19.923260617778432,4.47156363625363,350,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Thor
6.3,150000000,309979994,41.845878,98.0,1750,159979994,2.0665332933333334,18.826145858727198,19.552018321103105,3.7576094443839816,259,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Bolt
5.1,150000000,292817841,26.710398,88.0,510,142817841,1.95211894,18.826145858727198,19.49506127398727,3.3218077218175712,363,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,G-Force
5.5,150000000,301000000,44.927635,99.0,1431,151000000,2.006666666666667,18.826145858727198,19.52262082603541,3.827067005612018,479,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Wrath of the Titans
5.7,150000000,245527149,50.306728,113.0,2320,95527149,1.63684766,18.826145858727198,19.31891808971552,3.9378218936747675,210,7.5,7.5,7.5200000000000005,2012.0,8.0,2010.0,1,1,1,3,2,1,Dark Shadows
7.1,150000000,682330139,114.522237,131.0,3224,532330139,4.548867593333333,18.826145858727198,20.34102417492696,4.749463039569213,185,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Mission: Impossible - Rogue Nation
5.5,150000000,0,21.214571,102.0,549,-150000000,0.0,18.826145858727198,0.0,3.100748424925242,213,7.5,7.5,7.5200000000000005,2010.0,11.0,2010.0,1,0,1,3,3,1,The Wolfman
5.7,150000000,287594577,29.332905,91.0,1171,137594577,1.91729718,18.826145858727198,19.477062331060434,3.412233096869919,323,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Bee Movie
6.7,150000000,665692281,51.247321,91.0,1880,515692281,4.43794854,18.826145858727198,20.3163380826927,3.9559886168031566,659,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Kung Fu Panda 2
4.7,150000000,318502923,33.769336,103.0,1151,168502923,2.12335282,18.826145858727198,19.579142213468103,3.548735848914787,198,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Last Airbender
6.5,150000000,397850012,63.079003,126.0,2028,247850012,2.6523334133333334,18.826145858727198,19.80158564046345,4.160116743962412,231,7.5,7.5,7.5200000000000005,2006.0,3.0,2000.0,1,0,1,3,1,1,Mission: Impossible III
6.4,150000000,205366737,39.004588,131.0,1891,55366737,1.36911158,18.826145858727198,19.14030790466284,3.6889941475363943,436,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,White House Down
5.5,150000000,38992758,12.362599,88.0,199,-111007242,0.25995172,18.826145858727198,17.478886520189064,2.5924596851169834,119,7.5,7.5,7.5200000000000005,2011.0,9.0,2010.0,1,0,1,3,3,1,Mars Needs Moms
6.0,149000000,64459316,22.550135,85.0,874,-84540684,0.4326128590604027,18.819456870621142,17.981544838577157,3.1591315529300728,263,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Flushed Away
5.9,150000000,128388320,48.03528,111.0,954,-21611680,0.8559221333333333,18.826145858727198,18.670569987139285,3.8925400390349756,413,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Pan
6.7,145000000,272912430,38.73494,92.0,843,127912430,1.8821546896551724,18.7922443072814,19.42466153612519,3.6822309013872276,167,7.5,7.5,7.5200000000000005,2014.0,7.0,2010.0,1,1,1,3,2,1,Mr. Peabody & Sherman
6.9,175000000,497409852,66.803149,163.0,2759,322409852,2.842342011428572,18.980296537602072,20.024924898144217,4.216608639295523,530,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Troy
6.4,145000000,746921274,44.989192,93.0,1808,601921274,5.1511812,18.7922443072814,20.431470349323817,3.828406412360748,786,7.5,7.5,7.5200000000000005,2012.0,6.0,2010.0,1,1,1,3,2,1,Madagascar 3: Europe's Most Wanted
5.8,140000000,431971116,54.159392,133.0,1092,291971116,3.085507971428572,18.757152987716434,19.88386928517694,4.010227030384295,266,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Die Another Day
5.3,144000000,229147509,66.21806,116.0,2142,85147509,1.5913021458333334,18.78532386448472,19.24987650261555,4.207941961422292,205,5.3,6.666666666666667,6.449999999999999,2005.0,7.0,2000.0,0,0,1,3,3,1,Ghostbusters
6.4,140000000,553799566,58.485967,151.0,2482,413799566,3.9557111857142857,18.757152987716434,20.13231338683012,4.0857404359954,433,7.5,7.5,7.5200000000000005,1998.0,1.0,1990.0,0,0,1,3,0,1,Armageddon
6.0,140000000,441818803,91.332849,88.0,3114,301818803,3.1558485928571427,18.757152987716434,19.906410410289904,4.525399972018106,623,7.5,7.5,7.5200000000000005,2002.0,3.0,2000.0,1,0,1,3,1,1,Men in Black II
5.5,70000000,195735876,35.601665,115.0,841,125735876,2.7962268,18.064005814299346,19.092276742084234,3.6000937311758783,118,7.5,7.5,7.5200000000000005,2007.0,5.0,2000.0,1,0,1,3,1,1,Beowulf
6.7,145000000,521170825,56.747978,95.0,1603,376170825,3.594281551724138,18.7922443072814,20.071588426974493,4.056088335801921,166,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Kung Fu Panda 3
6.8,145000000,694713380,77.77477,133.0,3972,549713380,4.79112675862069,18.7922443072814,20.359009917029358,4.366592767931047,599,7.5,7.5,7.5200000000000005,2011.0,7.0,2010.0,1,1,1,3,2,1,Mission: Impossible - Ghost Protocol
7.1,145000000,306941670,61.788035,97.0,1922,161941670,2.116839103448276,18.7922443072814,19.542168290757132,4.139764529844162,218,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Rise of the Guardians
5.9,100000000,202026112,25.159168,90.0,627,102026112,2.02026112,18.420680753952364,19.123907519287766,3.2641997218018854,460,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Fun with Dick and Jane
7.3,140000000,456758981,52.341226,154.0,1895,316758981,3.26256415,18.757152987716434,19.939666418053665,3.9767095031166475,370,7.333333333333333,7.32,7.15,2003.0,5.0,2000.0,1,0,1,3,1,1,The Last Samurai
5.6,140000000,268031828,101.599427,150.0,1921,128031828,1.9145130571428568,18.757152987716434,19.40661629634851,4.630832347925753,182,7.5,7.5,7.5200000000000005,2014.0,3.0,2010.0,1,0,1,3,1,1,Exodus: Gods and Kings
7.4,150000000,385680446,73.616808,127.0,4518,235680446,2.571202973333333,18.826145858727198,19.77051972705288,4.312365790142602,454,7.4,7.4,7.45625,2009.0,6.0,2000.0,1,1,1,3,2,1,Star Trek
6.8,139000000,821708551,82.502566,121.0,5265,682708551,5.911572309352518,18.749984498289212,20.526896330538627,4.424877361923559,122,7.5,7.5,7.5200000000000005,2002.0,1.0,2000.0,1,0,1,3,0,1,Spider-Man
7.6,145000000,609123048,100.21391,102.0,3106,464123048,4.200848606896551,18.7922443072814,20.227530856167757,4.617236198000783,622,7.55,7.6,7.566666666666666,2014.0,12.0,2010.0,1,0,1,3,0,1,How to Train Your Dragon 2
5.3,140000000,150680864,56.257249,127.0,1277,10680864,1.0762918857142858,18.757152987716434,18.83067468141406,4.047554254506038,61,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Gods of Egypt
4.9,135000000,76932943,17.88953,121.0,331,-58067057,0.5698736518518519,18.72078534381011,18.158444743258723,2.938607800314524,174,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Stealth
7.0,130000000,185258983,64.798873,163.0,2811,55258983,1.4250691,18.683045016112164,19.037265317590727,4.186602710525017,374,7.0,7.0,7.25,2009.0,5.0,2000.0,1,0,1,3,1,1,Watchmen
6.3,140000000,285444603,24.855701,127.0,767,145444603,2.0388900214285712,18.757152987716434,19.469558536710146,3.252531118224791,343,7.5,7.5,7.5200000000000005,1998.0,10.0,1990.0,0,0,1,3,3,1,Lethal Weapon 4
5.3,137000000,245360480,34.981698,138.0,1533,108360480,1.790952408759124,18.73549149109167,19.318239038153088,3.583010420293774,185,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Hulk
5.4,130000000,371876278,59.325589,110.0,3025,241876278,2.860586753846154,18.683045016112164,19.734071773585985,4.099756375242958,273,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,3,3,1,G.I. Joe: Retaliation
5.7,130000000,119269486,21.605568,124.0,434,-10730514,0.9174575846153846,18.683045016112164,18.596896087380177,3.1181962476151375,255,7.5,7.5,7.5200000000000005,2005.0,6.0,2000.0,1,1,1,3,2,1,Sahara
5.9,137000000,85131830,26.074908,106.0,433,-51868170,0.6214002189781022,18.73549149109167,18.259711565910393,3.2986073949126755,294,7.5,7.5,7.5200000000000005,2001.0,2.0,2000.0,1,0,1,3,0,1,Final Fantasy: The Spirits Within
6.6,140000000,370569774,74.506246,124.0,7047,230569774,2.646926957142857,18.757152987716434,19.730552311554884,4.324215381309989,348,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Captain America: The First Avenger
6.0,135000000,361832400,39.604363,128.0,862,226832400,2.68024,18.72078534381011,19.70669168191842,3.703875523888134,357,7.5,7.5,7.5200000000000005,1999.0,8.0,1990.0,0,1,1,3,2,1,The World Is Not Enough
6.9,150000000,212011111,36.973031,138.0,790,62011111,1.4134074066666666,18.826145858727198,19.172149246357,3.636876197236333,370,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Master and Commander: The Far Side of the World
6.1,120000000,829000000,99.687084,115.0,2553,709000000,6.908333333333333,18.603002309079653,20.535730714305842,4.612017529333376,167,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Twilight Saga: Breaking Dawn - Part 2
5.8,130000000,150406466,17.7735,100.0,373,20406466,1.1569728153846155,18.683045016112164,18.82885196722581,2.9324463009831785,287,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Happy Feet Two
6.1,150000000,163712074,62.898336,114.0,3021,13712074,1.0914138266666666,18.826145858727198,18.91361980260207,4.157293320355849,271,7.5,7.5,7.5200000000000005,2008.0,12.0,2000.0,1,0,1,3,0,1,The Incredible Hulk
6.0,140000000,183345589,44.19092,120.0,1000,43345589,1.30961135,18.757152987716434,19.02688339983347,3.810896181702348,458,7.5,7.5,7.5200000000000005,2016.0,1.0,2010.0,1,0,1,3,0,1,The BFG
7.3,135000000,532950503,100.635882,156.0,6396,397950503,3.947781503703704,18.72078534381011,20.09393911477868,4.621396642086125,131,7.366666666666667,7.6875,7.527272727272727,2005.0,7.0,2000.0,0,0,1,3,3,1,The Revenant
6.1,135000000,282570682,44.765377,96.0,1074,147570682,2.093116162962963,18.72078534381011,19.459439282564375,3.823527844539074,72,7.5,7.5,7.5200000000000005,2013.0,11.0,2010.0,1,0,1,3,3,1,Turbo
6.6,135000000,245724603,29.91353,107.0,2051,110724603,1.8201822444444444,18.72078534381011,19.319721970858033,3.4311939521468684,275,7.5,7.5,7.5200000000000005,2011.0,2.0,2010.0,1,0,1,3,0,1,Rango
6.5,132000000,373552094,84.366984,92.0,1346,241552094,2.829940106060606,18.6983124881264,19.738568030722654,4.446959421828391,174,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Penguins of Madagascar
7.3,70000000,442824138,45.381501,115.0,2888,372824138,6.326059114285714,18.064005814299346,19.908683271766375,3.83690069439125,343,7.366666666666667,7.366666666666667,7.266666666666667,2007.0,3.0,2000.0,1,0,1,3,1,1,The Bourne Ultimatum
6.9,130000000,631744560,84.689648,90.0,3145,501744560,4.859573538461539,18.683045016112164,20.263995694777233,4.450732024842038,319,7.5,7.5,7.5200000000000005,2008.0,4.0,2000.0,1,0,1,3,1,1,Kung Fu Panda
7.0,130000000,519311965,120.09361,117.0,5880,389311965,3.9947074230769233,18.683045016112164,20.06801535110636,4.79656388285802,381,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Ant-Man
7.4,130000000,847423452,76.310119,146.0,6495,717423452,6.518641938461538,18.683045016112164,20.557711072195744,4.347824852588733,486,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Hunger Games: Catching Fire
6.8,135000000,368871007,63.473086,94.0,1519,233871007,2.732377829629629,18.72078534381011,19.725957569074613,4.166247865401996,456,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Home
6.2,132000000,591739379,48.572726,116.0,2322,459739379,4.482874083333333,18.6983124881264,20.198576859429263,3.903440803459704,231,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,War of the Worlds
6.3,130000000,273339556,38.068736,147.0,1564,143339556,2.102611969230769,18.683045016112164,19.426225378807437,3.6653225563552563,363,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Bad Boys II
6.4,130000000,554987477,20.678787,90.0,451,424987477,4.269134438461538,18.683045016112164,20.134456109294018,3.076334224821674,300,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Puss in Boots
6.2,110000000,293329073,48.829437,100.0,2093,183329073,2.6666279363636365,18.5159909328476,19.496805656208448,3.908605913814876,440,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Salt
5.6,125000000,362637473,46.115758,139.0,2350,237637473,2.901099784,18.643824303266577,19.708914198986903,3.8526075098239025,110,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Noah
6.7,130000000,371940071,89.938296,107.0,2061,241940071,2.861077469230769,18.683045016112164,19.734243302485748,4.510181210592107,563,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Adventures of Tintin
7.7,130000000,789804554,79.679601,141.0,5877,659804554,6.075419646153846,18.683045016112164,20.487296074083048,4.3904857676102225,229,7.466666666666666,7.533333333333334,7.459999999999999,2005.0,7.0,2000.0,0,0,1,3,3,1,Harry Potter and the Prisoner of Azkaban
6.3,130000000,49554002,28.840997,165.0,694,-80445998,0.3811846307692307,18.683045016112164,17.718573602560923,3.3958831863055576,340,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Australia
5.0,130000000,243843127,42.840582,100.0,2532,113843127,1.8757163615384616,18.683045016112164,19.312035658464264,3.780559918099086,609,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,After Earth
6.2,127500000,354248063,26.548594,82.0,542,226748063,2.7784161803921568,18.663626930405893,19.685507971453088,3.3159514998138615,126,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Dinosaur
6.1,127000000,349424282,115.597753,97.0,1851,222424282,2.751372299212598,18.65969765229688,19.671797452390663,4.758730002718697,223,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Night at the Museum: Secret of the Tomb
6.7,130000000,321887208,68.757242,95.0,1918,191887208,2.476055446153846,18.683045016112164,19.589711759536705,4.245021243268715,164,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Megamind
7.5,125000000,976475550,109.984351,152.0,7006,851475550,7.8118044,18.643824303266577,20.699460270589174,4.709389209391459,412,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Harry Potter and the Philosopher's Stone
5.4,130000000,61648500,39.448066,96.0,1260,-68351500,0.4742192307692308,18.683045016112164,17.936959472599376,3.7000188302477444,183,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,R.I.P.D.
7.5,140000000,655011224,271.972889,143.0,6985,515011224,4.6786516,18.757152987716434,20.30016293085726,5.609372482561317,293,7.5,7.371428571428572,7.6000000000000005,2003.0,9.0,2000.0,1,0,1,3,3,1,Pirates of the Caribbean: The Curse of the Black Pearl
6.6,125000000,752100229,206.227151,123.0,5584,627100229,6.016801832,18.643824303266577,20.438380157606982,5.333815539445434,99,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Hunger Games: Mockingjay - Part 1
6.5,125000000,767820459,45.313197,149.0,2704,642820459,6.142563672,18.643824303266577,20.4590664877404,3.83542695287558,230,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Da Vinci Code
6.3,103000000,500188435,42.40024,102.0,978,397188435,4.856198398058252,18.450239555902648,20.030495457388053,3.770464971044986,264,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Rio 2
6.8,110000000,407711549,2.871739,133.0,3506,297711549,3.706468627272727,18.5159909328476,19.826070497042362,1.3537037601175816,287,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,X2
7.1,125000000,626137675,7.255718,130.0,2438,501137675,5.0091014,18.643824303266577,20.255080834595837,2.1109060511791,305,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Fast Five
7.0,125000000,334615000,81.499621,129.0,3886,209615000,2.67692,18.643824303266577,19.62849117814803,4.412793699390689,207,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Sherlock Holmes: A Game of Shadows
5.6,125000000,232713139,47.686442,106.0,2233,107713139,1.861705112,18.643824303266577,19.26531709423308,3.885400592971238,432,7.5,7.5,7.5200000000000005,2010.0,1.0,2010.0,1,0,1,3,0,1,Clash of the Titans
7.1,65000000,261317921,43.129703,113.0,1710,196317921,4.020275707692308,17.989897843244528,19.381248315968882,3.787133093143241,261,7.5,7.5,7.5200000000000005,1990.0,1.0,1990.0,0,0,1,3,0,1,Total Recall
6.4,160000000,61698899,27.220157,102.0,510,-98301101,0.38561811875,18.8906843794481,17.93777666051572,3.3400365098393836,163,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The 13th Warrior
6.0,130000000,276572938,90.33681,120.0,2651,146572938,2.1274841384615386,18.683045016112164,19.4379851379909,4.514553882688911,129,7.5,7.5,7.5200000000000005,2012.0,8.0,2010.0,1,1,1,3,2,1,The Bourne Legacy
4.2,125000000,238207122,50.073575,125.0,1418,113207122,1.905656976,18.643824303266577,19.28865111788086,3.9332672401676265,264,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Batman & Robin
6.2,123000000,345141403,45.419668,104.0,1386,222141403,2.8060276666666666,18.627694921466773,19.659464757689904,3.837723248731098,413,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,How the Grinch Stole Christmas
6.2,125000000,544272402,41.380094,124.0,2392,419272402,4.354179216,18.643824303266577,20.114960420300196,3.7466787708650644,366,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Day After Tomorrow
5.9,125000000,546388105,54.931334,123.0,1928,421388105,4.37110484,18.643824303266577,20.118840098048352,4.024124759791685,362,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Mission: Impossible II
6.2,120000000,325756637,25.752118,130.0,597,205756637,2.714638641666667,18.603002309079653,19.601661151351784,3.2866136477777306,344,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,The Perfect Storm
5.4,130000000,289047763,60.810723,92.0,2589,159047763,2.223444330769231,18.683045016112164,19.48210250577697,4.124076860739157,268,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,3,3,1,Fantastic 4: Rise of the Silver Surfer
